Customer_ID,Customer_Name,Gender,Age,City,Product,Category,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Order_Date,Payment_Method,Salesperson
C0430,Maryam,Female,39,Peshawar,Mouse,Accessories,1,1383,5,1313.85,165.9,2025-11-30,Card,Zoya
C0431,Hamza,Female,34,Faisalabad,Headphones,Accessories,4,5374,0,21496,4526.59,2025-02-13,Card,Zoya
C0432,Fatima Noor,Male,37,Faisalabad,Keyboard,Accessories,4,3485,5,13243,2118.01,2025-11-07,JazzCash,Saad
C0433,Bilal,Male,33,Lahore,Mouse,Accessories,2,1441,0,2882,517.77,2025-12-07,Cash,Usman
C0434,Ayesha Khan,Male,50,Hyderabad,Keyboard,Accessories,5,3698,10,16641,2769.71,2026-02-22,EasyPaisa,Aamir
C0435,Ayesha Khan,Male,38,Rawalpindi,Laptop,Electronics,4,80665,0,322660,63482.41,2026-01-07,JazzCash,Nida
C0436,Ahmed Raza,Female,64,Quetta,Keyboard,Accessories,1,3366,0,3366,664.32,2026-03-11,Bank Transfer,Usman
C0437,Hassan Ali,Female,37,Rawalpindi,Headphones,Accessories,5,5425,15,23056.25,4503.19,2026-01-30,JazzCash,Nida
C0438,Usman,Female,37,Hyderabad,Keyboard,Accessories,2,3752,0,7504,1639.96,2025-07-03,EasyPaisa,Nida
C0439,Hamza,Female,22,Karachi,Keyboard,Accessories,3,3177,10,8577.9,2134.06,2025-05-18,JazzCash,Zoya
C0440,Fatima Noor,Female,20,Quetta,Laptop,Electronics,2,92492,5,175734.8,15010.73,2026-05-20,Card,Usman
C0441,Usman,Female,61,Hyderabad,Printer,Office,4,24019,5,91272.2,14011.76,2025-11-03,Cash,Nida
C0442,Hassan Ali,Female,22,Islamabad,Laptop,Electronics,5,90427,5,429528.25,88709.15,2025-08-20,Cash,Nida
C0443,Ali Khan,Female,55,Rawalpindi,Printer,Office,1,23763,0,23763,3611.49,2025-10-25,JazzCash,Usman
C0444,Ali Khan,Male,34,Rawalpindi,Keyboard,Accessories,5,3165,0,15825,2178.34,2026-04-03,EasyPaisa,Nida
C0445,Maryam,Female,27,Faisalabad,Monitor,Electronics,5,27717,15,117797.25,13396.3,2026-04-14,Card,Nida
C0446,Hina,Female,62,Faisalabad,Keyboard,Accessories,1,3762,10,3385.8,413.36,2025-09-13,EasyPaisa,Usman
C0447,Maryam,Male,33,Karachi,Laptop,Electronics,2,80570,0,161140,24857.57,2025-03-15,Bank Transfer,Saad
C0448,Maryam,Female,43,Faisalabad,Keyboard,Accessories,5,3561,15,15134.25,3658.2,2025-07-26,Bank Transfer,Nida
C0449,Zain,Male,26,Faisalabad,Monitor,Electronics,1,29628,0,29628,3011.02,2025-06-20,Bank Transfer,Usman
C0450,Maryam,Male,44,Peshawar,Headphones,Accessories,2,5008,5,9515.2,934.37,2025-10-09,Bank Transfer,Usman
C0451,Sara Ahmed,Male,43,Lahore,Mouse,Accessories,2,1546,0,3092,583.01,2025-11-02,Cash,Saad
C0452,Maryam,Male,38,Rawalpindi,Mouse,Accessories,3,1508,15,3845.4,329.48,2026-01-05,Card,Saad
C0453,Hamza,Male,65,Faisalabad,Mouse,Accessories,3,1526,15,3891.3,539.15,2025-04-19,JazzCash,Usman
C0454,Hamza,Male,55,Faisalabad,Monitor,Electronics,4,25601,0,102404,25080.97,2025-11-25,Bank Transfer,Saad
C0455,Ayesha Khan,Female,42,Peshawar,Monitor,Electronics,5,30185,15,128286.25,15711.28,2025-02-07,JazzCash,Usman
C0456,Ali Khan,Male,40,Peshawar,Keyboard,Accessories,4,3654,0,14616,1741.75,2026-05-01,Cash,Aamir
C0457,Maryam,Female,46,Faisalabad,Printer,Office,2,24786,0,49572,4380.93,2026-03-29,EasyPaisa,Nida
C0458,Bilal,Male,33,Quetta,Printer,Office,1,25371,5,24102.45,5942.22,2025-04-18,Cash,Zoya
C0459,Ayesha Khan,Female,56,Karachi,Monitor,Electronics,1,30589,15,26000.65,2584.47,2026-02-11,Cash,Usman
C0460,Maryam,Male,36,Lahore,Mouse,Accessories,2,1552,5,2948.8,262.6,2025-01-12,EasyPaisa,Zoya
C0461,Usman,Female,62,Islamabad,Monitor,Electronics,2,25442,0,50884,11216.42,2025-11-20,JazzCash,Saad
C0462,Ayesha Khan,Female,61,Rawalpindi,Mouse,Accessories,3,1511,5,4306.35,610.73,2026-02-12,JazzCash,Aamir
C0463,Bilal,Female,39,Islamabad,Monitor,Electronics,3,26509,0,79527,6998.88,2025-02-26,EasyPaisa,Aamir
C0464,Hassan Ali,Female,21,Peshawar,Keyboard,Accessories,5,3285,15,13961.25,1524.34,2026-03-14,JazzCash,Aamir
C0465,Hassan Ali,Female,49,Rawalpindi,Headphones,Accessories,1,4686,0,4686,816.94,2025-05-21,Cash,Aamir
C0466,Hamza,Male,44,Rawalpindi,Keyboard,Accessories,1,3376,0,3376,525.26,2025-08-20,Card,Nida
C0467,Hassan Ali,Male,26,Quetta,Mouse,Accessories,5,1451,15,6166.75,859.21,2025-03-24,JazzCash,Nida
C0468,Hina,Female,61,Quetta,Mouse,Accessories,3,1583,10,4274.1,466.11,2025-02-08,Card,Usman
C0469,Bilal,Female,59,Faisalabad,Printer,Office,3,22579,5,64350.15,6805.6,2025-09-20,EasyPaisa,Nida
C0470,Hassan Ali,Male,23,Karachi,Printer,Office,5,26184,5,124374,23417.61,2025-06-29,Bank Transfer,Usman
C0471,Fatima Noor,Female,29,Rawalpindi,Laptop,Electronics,1,84368,10,75931.2,13932.14,2025-04-07,Cash,Aamir
C0472,Bilal,Male,56,Karachi,Printer,Office,2,23832,10,42897.6,8985.99,2025-09-28,EasyPaisa,Zoya
C0473,Maryam,Male,31,Quetta,Headphones,Accessories,3,5078,0,15234,3262.15,2026-04-02,Card,Aamir
C0474,Bilal,Female,62,Quetta,Headphones,Accessories,1,4844,0,4844,626.68,2025-08-17,Bank Transfer,Usman
C0475,Hina,Male,63,Peshawar,Laptop,Electronics,2,86524,10,155743.2,23051.42,2026-01-29,Bank Transfer,Nida
C0476,Hina,Male,51,Faisalabad,Keyboard,Accessories,4,3645,0,14580,3390.35,2025-11-19,JazzCash,Aamir
C0477,Usman,Female,33,Islamabad,Laptop,Electronics,5,77455,0,387275,93438.32,2025-09-13,EasyPaisa,Saad
C0478,Maryam,Female,20,Faisalabad,Keyboard,Accessories,1,3763,10,3386.7,524.37,2025-06-29,Bank Transfer,Saad
C0479,Zain,Female,41,Peshawar,Monitor,Electronics,4,25561,10,92019.6,16645.84,2025-04-02,JazzCash,Zoya
C0480,Hina,Male,37,Faisalabad,Mouse,Accessories,5,1570,10,7065,1342.39,2025-05-16,Cash,Usman
C0481,Hassan Ali,Female,37,Hyderabad,Headphones,Accessories,2,5054,5,9602.6,1802.7,2026-05-08,Card,Saad
C0482,Bilal,Male,42,Quetta,Keyboard,Accessories,2,3550,5,6745,1667.78,2026-02-28,Cash,Usman
C0483,Ahmed Raza,Female,30,Islamabad,Headphones,Accessories,5,5377,10,24196.5,5526.26,2026-04-21,JazzCash,Aamir
C0484,Maryam,Female,36,Karachi,Mouse,Accessories,4,1598,15,5433.2,1345.96,2025-08-02,EasyPaisa,Nida
C0485,Hassan Ali,Male,62,Rawalpindi,Printer,Office,3,21984,10,59356.8,5553.66,2026-07-03,EasyPaisa,Nida
C0486,Usman,Female,32,Islamabad,Headphones,Accessories,5,5246,0,26230,3209.39,2025-01-12,Bank Transfer,Aamir
C0487,Hina,Female,35,Lahore,Keyboard,Accessories,1,3516,5,3340.2,749.34,2025-10-17,Bank Transfer,Saad
C0488,Fatima Noor,Male,20,Islamabad,Mouse,Accessories,4,1498,10,5392.8,842.62,2025-05-31,Cash,Nida
C0489,Bilal,Female,19,Faisalabad,Mouse,Accessories,2,1432,15,2434.4,324.56,2026-04-03,Bank Transfer,Zoya
C0490,Hina,Male,47,Quetta,Mouse,Accessories,2,1480,0,2960,447.29,2026-01-17,Card,Zoya
C0491,Ayesha Khan,Female,18,Islamabad,Monitor,Electronics,5,30445,10,137002.5,25745.75,2025-12-26,EasyPaisa,Zoya
C0492,Hina,Female,18,Peshawar,Mouse,Accessories,5,1604,15,6817,1479.15,2025-07-13,JazzCash,Usman
C0493,Hassan Ali,Male,31,Lahore,Keyboard,Accessories,4,3636,15,12362.4,2592.24,2025-06-04,Card,Saad
C0494,Hamza,Male,49,Quetta,Monitor,Electronics,1,29893,15,25409.05,4790.97,2026-01-13,Card,Usman
C0495,Hina,Female,45,Karachi,Keyboard,Accessories,3,3495,0,10485,1683.56,2025-07-28,Bank Transfer,Usman
C0496,Ahmed Raza,Female,39,Quetta,Keyboard,Accessories,3,3767,5,10735.95,2170.67,2026-06-29,Cash,Nida
C0497,Ahmed Raza,Female,50,Hyderabad,Headphones,Accessories,2,5376,5,10214.4,2171.55,2025-01-25,JazzCash,Aamir
C0498,Sara Ahmed,Male,63,Rawalpindi,Printer,Office,4,21942,10,78991.2,10459.32,2025-06-03,JazzCash,Nida
C0499,Hina,Male,21,Islamabad,Headphones,Accessories,3,4878,5,13902.3,3217.63,2026-06-08,Card,Zoya
C0500,Maryam,Male,43,Karachi,Headphones,Accessories,3,4937,15,12589.35,3109.71,2026-04-06,EasyPaisa,Nida
C0501,Sara Ahmed,Male,39,Karachi,Monitor,Electronics,5,27053,10,121738.5,30051.42,2025-06-25,Bank Transfer,Aamir
C0502,Fatima Noor,Female,46,Quetta,Headphones,Accessories,1,4755,10,4279.5,888.96,2026-01-05,JazzCash,Saad
C0503,Sara Ahmed,Female,25,Rawalpindi,Mouse,Accessories,5,1634,15,6944.5,948.05,2025-10-13,Bank Transfer,Usman
C0504,Hassan Ali,Male,18,Faisalabad,Keyboard,Accessories,2,3429,10,6172.2,1085.49,2025-06-02,Bank Transfer,Usman
C0505,Fatima Noor,Female,54,Hyderabad,Headphones,Accessories,5,4858,10,21861,5447.74,2026-02-25,JazzCash,Nida
C0506,Fatima Noor,Male,35,Faisalabad,Printer,Office,3,24698,15,62979.9,10593.82,2025-11-07,JazzCash,Nida
C0507,Hassan Ali,Female,18,Karachi,Mouse,Accessories,4,1598,10,5752.8,1174.9,2025-07-16,Card,Saad
C0508,Bilal,Female,60,Faisalabad,Printer,Office,5,23406,5,111178.5,18365.28,2025-12-04,Bank Transfer,Aamir
C0509,Usman,Female,54,Hyderabad,Laptop,Electronics,5,86023,0,430115,88346.29,2025-04-02,EasyPaisa,Aamir
C0510,Hina,Male,32,Faisalabad,Keyboard,Accessories,4,3745,5,14231,1828.77,2025-11-30,JazzCash,Usman
C0511,Ayesha Khan,Male,26,Rawalpindi,Keyboard,Accessories,4,3701,5,14063.8,2441.19,2026-03-17,Cash,Nida
C0512,Hina,Female,48,Faisalabad,Monitor,Electronics,5,25603,15,108812.75,20376.32,2026-06-02,Card,Saad
C0513,Zain,Male,18,Karachi,Headphones,Accessories,3,4861,5,13853.85,1650.79,2025-07-04,JazzCash,Nida
C0514,Zain,Female,30,Karachi,Headphones,Accessories,5,4854,15,20629.5,4694,2026-02-27,JazzCash,Zoya
C0515,Hina,Male,24,Peshawar,Mouse,Accessories,5,1597,0,7985,1529.74,2025-09-27,EasyPaisa,Usman
C0516,Maryam,Female,53,Faisalabad,Headphones,Accessories,2,4618,0,9236,2205.14,2025-07-20,EasyPaisa,Nida
C0517,Usman,Male,59,Islamabad,Headphones,Accessories,4,5176,5,19668.8,3809.93,2026-04-19,EasyPaisa,Nida
C0518,Bilal,Male,53,Islamabad,Monitor,Electronics,1,28600,5,27170,2598.91,2025-08-19,Card,Aamir
C0519,Zain,Female,60,Faisalabad,Monitor,Electronics,5,28215,15,119913.75,20766.81,2025-07-30,Cash,Nida
C0520,Bilal,Female,39,Lahore,Printer,Office,2,21818,5,41454.2,3329.81,2026-02-24,Bank Transfer,Nida
C0521,Ahmed Raza,Male,28,Faisalabad,Keyboard,Accessories,5,3730,15,15852.5,3293,2025-02-14,JazzCash,Saad
C0522,Fatima Noor,Female,22,Karachi,Keyboard,Accessories,5,3383,5,16069.25,3378.21,2025-11-01,Card,Aamir
C0523,Fatima Noor,Female,32,Rawalpindi,Monitor,Electronics,5,29827,15,126764.75,23472.68,2026-04-22,Card,Nida
C0524,Fatima Noor,Male,36,Karachi,Keyboard,Accessories,1,3572,5,3393.4,456.94,2026-01-02,Bank Transfer,Zoya
C0525,Ali Khan,Male,44,Quetta,Monitor,Electronics,1,27904,0,27904,4538.73,2026-06-23,JazzCash,Aamir
C0526,Hamza,Female,44,Rawalpindi,Keyboard,Accessories,4,3694,15,12559.6,2883.44,2025-07-10,EasyPaisa,Zoya
C0527,Maryam,Female,57,Quetta,Headphones,Accessories,5,4826,0,24130,2959.72,2025-10-27,EasyPaisa,Zoya
C0528,Usman,Female,48,Islamabad,Printer,Office,2,23842,0,47684,6474.98,2025-09-14,Bank Transfer,Saad
C0529,Hamza,Male,27,Peshawar,Laptop,Electronics,2,86180,10,155124,35999.27,2026-06-20,Card,Zoya
C0530,Zain,Male,24,Quetta,Laptop,Electronics,4,79287,10,285433.2,62054.5,2025-11-22,Card,Nida
C0531,Sara Ahmed,Male,42,Quetta,Headphones,Accessories,1,4501,10,4050.9,777.03,2025-07-08,EasyPaisa,Zoya
C0532,Fatima Noor,Male,63,Rawalpindi,Laptop,Electronics,1,88026,5,83624.7,20377.31,2025-11-25,Bank Transfer,Aamir
C0533,Bilal,Male,35,Lahore,Monitor,Electronics,2,27563,10,49613.4,5114.08,2025-09-12,Cash,Saad
C0534,Fatima Noor,Male,41,Quetta,Monitor,Electronics,4,28284,10,101822.4,15719.37,2026-06-14,Cash,Aamir
C0535,Ali Khan,Male,34,Karachi,Monitor,Electronics,3,26315,10,71050.5,16194.94,2025-02-02,JazzCash,Saad
C0536,Ayesha Khan,Female,45,Lahore,Printer,Office,4,25423,15,86438.2,14101.52,2025-06-29,JazzCash,Saad
C0537,Ahmed Raza,Female,51,Lahore,Monitor,Electronics,1,27200,0,27200,6530.94,2025-02-09,JazzCash,Nida
C0538,Maryam,Female,23,Peshawar,Printer,Office,2,21716,15,36917.2,7509.43,2025-10-12,EasyPaisa,Usman
C0539,Hina,Male,38,Faisalabad,Keyboard,Accessories,1,3207,5,3046.65,307.9,2025-09-12,EasyPaisa,Saad
C0540,Hamza,Male,36,Islamabad,Headphones,Accessories,2,5321,0,10642,1535.06,2025-03-25,Cash,Usman
C0541,Maryam,Female,65,Rawalpindi,Laptop,Electronics,3,85761,0,257283,48356.32,2025-12-04,Card,Saad
C0542,Usman,Female,25,Faisalabad,Laptop,Electronics,1,89525,15,76096.25,16408.81,2026-02-01,EasyPaisa,Usman
C0543,Usman,Female,44,Islamabad,Laptop,Electronics,1,81193,15,69014.05,6895.79,2025-09-01,EasyPaisa,Zoya
C0544,Ayesha Khan,Male,53,Hyderabad,Headphones,Accessories,3,4988,15,12719.4,2278.71,2026-06-16,JazzCash,Usman
C0545,Ali Khan,Male,21,Hyderabad,Headphones,Accessories,2,4506,0,9012,1445.15,2026-01-18,JazzCash,Usman
C0546,Ali Khan,Male,62,Karachi,Monitor,Electronics,5,26805,0,134025,32857.38,2025-04-24,Card,Nida
C0547,Bilal,Male,62,Lahore,Printer,Office,1,23707,5,22521.65,2273.53,2025-01-02,Cash,Aamir
C0548,Fatima Noor,Male,22,Islamabad,Printer,Office,4,25300,15,86020,21218.17,2025-06-28,EasyPaisa,Aamir
C0549,Bilal,Male,27,Quetta,Keyboard,Accessories,2,3682,0,7364,795.38,2025-06-12,Bank Transfer,Nida
C0550,Fatima Noor,Male,37,Hyderabad,Headphones,Accessories,4,4546,15,15456.4,1888.35,2026-03-14,EasyPaisa,Saad
C0551,Ahmed Raza,Female,33,Rawalpindi,Mouse,Accessories,4,1390,0,5560,492.16,2025-06-07,EasyPaisa,Usman
C0552,Fatima Noor,Female,46,Rawalpindi,Monitor,Electronics,5,28786,0,143930,12964.13,2026-01-26,EasyPaisa,Usman
C0553,Hassan Ali,Female,20,Rawalpindi,Monitor,Electronics,1,26961,5,25612.95,2754.47,2025-05-19,Bank Transfer,Aamir
C0554,Zain,Male,65,Karachi,Keyboard,Accessories,5,3320,5,15770,3689.27,2025-05-12,JazzCash,Saad
C0555,Ali Khan,Female,33,Rawalpindi,Printer,Office,4,23209,15,78910.6,14613.01,2026-02-22,JazzCash,Saad
C0556,Hamza,Male,65,Faisalabad,Mouse,Accessories,3,1539,10,4155.3,731.77,2025-01-13,Card,Nida
C0557,Ahmed Raza,Female,28,Faisalabad,Headphones,Accessories,4,4569,5,17362.2,2283.64,2025-08-23,Cash,Zoya
C0558,Hina,Female,48,Peshawar,Headphones,Accessories,2,5251,0,10502,1713.88,2025-06-08,JazzCash,Usman
C0559,Fatima Noor,Male,29,Islamabad,Monitor,Electronics,2,30173,5,57328.7,6861.61,2025-04-18,JazzCash,Usman
C0560,Maryam,Male,51,Faisalabad,Headphones,Accessories,1,5001,10,4500.9,936.19,2025-05-31,Cash,Zoya
C0561,Bilal,Female,37,Lahore,Mouse,Accessories,1,1426,5,1354.7,266.11,2025-03-06,EasyPaisa,Zoya
C0562,Bilal,Female,31,Quetta,Mouse,Accessories,3,1417,5,4038.45,819.59,2025-08-15,Bank Transfer,Saad
C0563,Ahmed Raza,Male,19,Quetta,Laptop,Electronics,2,93113,0,186226,34326.52,2025-05-06,JazzCash,Aamir
C0564,Usman,Female,29,Karachi,Headphones,Accessories,1,4867,0,4867,1069.39,2026-03-13,JazzCash,Usman
C0565,Hina,Female,56,Quetta,Headphones,Accessories,3,5240,5,14934,1309.55,2025-01-30,Bank Transfer,Zoya
C0566,Ali Khan,Female,21,Karachi,Laptop,Electronics,3,77545,15,197739.75,46818.03,2025-02-20,Bank Transfer,Saad
C0567,Maryam,Female,54,Faisalabad,Laptop,Electronics,5,88765,15,377251.25,30894.91,2026-05-11,EasyPaisa,Saad
C0568,Hassan Ali,Male,61,Hyderabad,Keyboard,Accessories,4,3336,10,12009.6,2135.37,2025-11-22,Card,Aamir
C0569,Hamza,Female,52,Peshawar,Printer,Office,2,23356,15,39705.2,6533.36,2025-12-18,Cash,Usman
C0570,Maryam,Female,42,Rawalpindi,Headphones,Accessories,3,5076,0,15228,1303.26,2025-03-12,EasyPaisa,Aamir
C0571,Hina,Female,44,Karachi,Headphones,Accessories,4,5182,15,17618.8,2984.07,2025-12-03,JazzCash,Aamir
C0572,Ahmed Raza,Female,53,Peshawar,Monitor,Electronics,3,26595,10,71806.5,9977.8,2025-01-30,JazzCash,Nida
C0573,Ayesha Khan,Male,52,Quetta,Mouse,Accessories,4,1407,15,4783.8,1065.19,2025-01-04,JazzCash,Saad
C0574,Maryam,Male,18,Karachi,Laptop,Electronics,3,86143,10,232586.1,21853.1,2025-09-18,Cash,Zoya
C0575,Zain,Female,26,Peshawar,Headphones,Accessories,3,5051,10,13637.7,2385.96,2026-04-04,Cash,Usman
C0576,Ali Khan,Female,18,Lahore,Laptop,Electronics,5,92338,0,461690,65126.56,2026-04-19,EasyPaisa,Saad
C0577,Ahmed Raza,Male,25,Peshawar,Mouse,Accessories,5,1416,15,6018,776.42,2025-09-27,Bank Transfer,Zoya
C0578,Hassan Ali,Female,39,Rawalpindi,Keyboard,Accessories,3,3581,5,10205.85,1189.58,2025-10-18,Card,Nida
C0579,Bilal,Male,40,Lahore,Mouse,Accessories,5,1495,15,6353.75,1248.59,2025-05-06,EasyPaisa,Nida
C0580,Maryam,Male,32,Hyderabad,Mouse,Accessories,1,1426,10,1283.4,129.27,2025-11-20,Bank Transfer,Zoya
C0581,Maryam,Female,58,Rawalpindi,Keyboard,Accessories,3,3391,0,10173,2310.68,2026-06-11,Cash,Aamir
C0582,Hamza,Male,20,Karachi,Printer,Office,4,22169,15,75374.6,8106.02,2025-05-18,Cash,Usman
C0583,Ayesha Khan,Male,19,Karachi,Keyboard,Accessories,1,3467,0,3467,300.12,2026-05-02,Cash,Saad
C0584,Maryam,Male,63,Hyderabad,Printer,Office,4,24675,0,98700,23891.9,2025-01-18,EasyPaisa,Zoya
C0585,Sara Ahmed,Female,34,Faisalabad,Monitor,Electronics,1,25323,15,21524.55,4739.37,2025-11-09,Bank Transfer,Zoya
C0586,Hamza,Female,25,Hyderabad,Keyboard,Accessories,2,3434,10,6181.2,1423.66,2025-10-08,EasyPaisa,Saad
C0587,Hamza,Male,18,Islamabad,Monitor,Electronics,4,27812,10,100123.2,14740.57,2025-06-28,Cash,Aamir
C0588,Maryam,Male,45,Peshawar,Keyboard,Accessories,4,3432,10,12355.2,1886.62,2026-03-16,Card,Usman
C0589,Ahmed Raza,Male,38,Rawalpindi,Printer,Office,1,23879,15,20297.15,2586.42,2025-10-02,Cash,Usman
C0590,Ahmed Raza,Female,49,Peshawar,Laptop,Electronics,2,92420,5,175598,20970.32,2025-03-23,Card,Usman
C0591,Ahmed Raza,Female,52,Karachi,Mouse,Accessories,4,1554,10,5594.4,1140.22,2025-05-11,Card,Zoya
C0592,Zain,Female,51,Peshawar,Mouse,Accessories,5,1437,15,6107.25,1404.65,2025-11-21,JazzCash,Usman
C0593,Maryam,Male,21,Faisalabad,Headphones,Accessories,2,4538,5,8622.2,1209.93,2025-09-28,EasyPaisa,Saad
C0594,Ali Khan,Male,19,Rawalpindi,Keyboard,Accessories,2,3316,0,6632,831.93,2025-10-29,Bank Transfer,Zoya
C0595,Hamza,Female,29,Lahore,Headphones,Accessories,2,4646,5,8827.4,1203.48,2025-07-04,Bank Transfer,Usman
C0596,Bilal,Male,33,Islamabad,Keyboard,Accessories,2,3795,5,7210.5,1412.59,2026-05-23,Card,Usman
C0597,Usman,Male,60,Quetta,Printer,Office,3,25408,5,72412.8,11467.29,2026-02-06,Card,Zoya
C0598,Hamza,Female,62,Lahore,Laptop,Electronics,2,80134,0,160268,26470.66,2026-06-21,Cash,Aamir
C0599,Bilal,Male,22,Peshawar,Monitor,Electronics,3,29230,10,78921,11420.54,2025-01-07,Card,Usman
C0600,Zain,Male,47,Faisalabad,Printer,Office,2,26194,10,47149.2,10435.86,2025-02-04,Cash,Zoya
C0601,Fatima Noor,Female,56,Islamabad,Monitor,Electronics,2,28481,5,54113.9,4438.4,2025-03-08,EasyPaisa,Usman
C0602,Hina,Male,60,Rawalpindi,Mouse,Accessories,3,1499,5,4272.15,799.57,2026-05-23,Bank Transfer,Nida
C0603,Zain,Female,31,Karachi,Laptop,Electronics,3,80044,10,216118.8,47456.07,2025-02-14,JazzCash,Usman
C0604,Maryam,Male,42,Faisalabad,Headphones,Accessories,4,4830,5,18354,3585.34,2025-07-29,Cash,Usman
C0605,Ayesha Khan,Male,65,Quetta,Monitor,Electronics,4,30575,10,110070,25872.87,2025-06-06,Bank Transfer,Zoya
C0606,Sara Ahmed,Male,26,Peshawar,Headphones,Accessories,1,5233,15,4448.05,1016.46,2025-02-08,Card,Aamir
C0607,Maryam,Male,50,Rawalpindi,Headphones,Accessories,3,5344,15,13627.2,2190.57,2026-01-09,Bank Transfer,Zoya
C0608,Fatima Noor,Female,45,Islamabad,Printer,Office,2,25010,10,45018,4343.88,2025-01-03,Card,Usman
C0609,Usman,Male,29,Faisalabad,Laptop,Electronics,2,89807,10,161652.6,19435.77,2026-01-09,Bank Transfer,Nida
C0610,Maryam,Male,19,Karachi,Headphones,Accessories,2,4716,15,8017.2,1976.89,2025-05-13,Cash,Usman
C0611,Maryam,Female,32,Faisalabad,Printer,Office,5,21619,5,102690.25,25630.08,2025-05-28,Bank Transfer,Zoya
C0612,Zain,Female,33,Lahore,Keyboard,Accessories,2,3295,5,6260.5,558.14,2025-08-08,JazzCash,Saad
C0613,Sara Ahmed,Male,38,Islamabad,Laptop,Electronics,4,80414,5,305573.2,53388.61,2025-08-10,Bank Transfer,Usman
C0614,Hina,Female,51,Lahore,Monitor,Electronics,1,27584,0,27584,5071.98,2025-10-05,Cash,Saad
C0615,Maryam,Female,27,Faisalabad,Headphones,Accessories,5,5352,5,25422,5596.21,2025-02-06,Bank Transfer,Zoya
C0616,Fatima Noor,Male,51,Islamabad,Mouse,Accessories,5,1468,10,6606,1467.73,2025-05-22,EasyPaisa,Saad
C0617,Maryam,Male,37,Rawalpindi,Keyboard,Accessories,3,3788,5,10795.8,1170.8,2025-12-14,Card,Zoya
C0618,Ahmed Raza,Female,38,Lahore,Headphones,Accessories,4,5207,10,18745.2,4376.48,2026-03-08,EasyPaisa,Usman
C0619,Bilal,Male,65,Karachi,Laptop,Electronics,1,78957,15,67113.45,16022.98,2025-10-02,EasyPaisa,Aamir
C0620,Hamza,Male,51,Quetta,Printer,Office,3,25601,0,76803,7355.93,2025-05-23,Card,Usman
C0621,Hina,Male,23,Peshawar,Keyboard,Accessories,1,3798,15,3228.3,794.94,2026-04-06,Cash,Nida
C0622,Ayesha Khan,Male,31,Karachi,Mouse,Accessories,5,1430,15,6077.5,1492.95,2026-05-06,Cash,Zoya
C0623,Zain,Female,35,Rawalpindi,Mouse,Accessories,2,1494,15,2539.8,365.03,2025-04-19,Cash,Saad
C0624,Hina,Male,33,Faisalabad,Printer,Office,4,24803,15,84330.2,20243.03,2025-02-23,EasyPaisa,Nida
C0625,Fatima Noor,Male,29,Karachi,Headphones,Accessories,1,4611,10,4149.9,756.41,2025-10-21,JazzCash,Zoya
C0626,Sara Ahmed,Female,61,Rawalpindi,Headphones,Accessories,1,4501,0,4501,1049.67,2025-11-04,JazzCash,Saad
C0627,Bilal,Male,32,Hyderabad,Monitor,Electronics,3,28019,0,84057,7220.79,2025-02-05,Card,Nida
C0628,Ahmed Raza,Female,53,Karachi,Monitor,Electronics,3,26947,0,80841,9920.79,2025-01-10,Bank Transfer,Saad
C0629,Bilal,Female,48,Faisalabad,Mouse,Accessories,1,1482,0,1482,280.54,2025-02-10,JazzCash,Aamir
C0630,Hassan Ali,Male,30,Quetta,Laptop,Electronics,1,90603,10,81542.7,14090.15,2025-11-01,EasyPaisa,Saad
C0631,Ayesha Khan,Male,20,Peshawar,Mouse,Accessories,5,1417,15,6022.25,599.74,2026-02-22,JazzCash,Zoya
C0632,Fatima Noor,Male,22,Lahore,Mouse,Accessories,4,1449,10,5216.4,979.69,2026-06-05,Cash,Nida
C0633,Hina,Male,50,Peshawar,Printer,Office,4,21700,10,78120,9044.91,2025-05-01,Cash,Zoya
C0634,Maryam,Female,26,Karachi,Printer,Office,3,22786,15,58104.3,12850.16,2025-09-25,Cash,Aamir
C0635,Hina,Male,48,Karachi,Laptop,Electronics,1,78304,10,70473.6,12551.81,2026-05-10,JazzCash,Zoya
C0636,Zain,Male,53,Rawalpindi,Laptop,Electronics,5,80821,15,343489.25,55118.2,2026-01-05,JazzCash,Usman
C0637,Fatima Noor,Male,51,Rawalpindi,Keyboard,Accessories,2,3526,15,5994.2,932.4,2026-02-28,Cash,Zoya
C0638,Maryam,Male,31,Quetta,Printer,Office,3,22127,5,63061.95,8359.09,2025-06-05,Bank Transfer,Zoya
C0639,Sara Ahmed,Female,32,Peshawar,Headphones,Accessories,3,5403,0,16209,2031.58,2026-06-24,Card,Zoya
C0640,Hassan Ali,Female,52,Lahore,Keyboard,Accessories,3,3478,5,9912.3,1815.45,2026-05-08,EasyPaisa,Aamir
C0641,Ahmed Raza,Female,47,Hyderabad,Printer,Office,3,22599,15,57627.45,9245.58,2026-04-17,Card,Saad
C0642,Ayesha Khan,Female,29,Islamabad,Printer,Office,1,22306,5,21190.7,4468.67,2025-04-20,Cash,Zoya
C0643,Usman,Male,31,Faisalabad,Mouse,Accessories,1,1567,0,1567,269.86,2026-03-31,Card,Nida
C0644,Hina,Female,46,Islamabad,Monitor,Electronics,5,28662,10,128979,21312.69,2026-06-04,JazzCash,Saad
C0645,Hassan Ali,Female,56,Hyderabad,Laptop,Electronics,2,85000,10,153000,30511.05,2025-04-21,JazzCash,Zoya
